Unnamed: 0,rep,hv,dataset,exp,num_pts,avg_pred_perf,avg_fair_perf,objective1,objective2
32,12,0.9471809230723944,us_crime,Deterministic Weights,9,0.9468114731272624,0.0010937382180503,0,1
33,13,0.9699213766440532,us_crime,Deterministic Weights,7,0.9677765843179376,0.0001958170032511,0,1
34,14,0.9473612862383702,us_crime,Deterministic Weights,4,0.9467418546365914,0.0021350931677018,0,1
35,15,0.9548872180451128,us_crime,Deterministic Weights,15,0.9548872180451125,0.0,0,1
36,16,0.9724310776942356,us_crime,Deterministic Weights,2,0.9724310776942356,0.0,0,1
37,17,0.9735905587978788,us_crime,Deterministic Weights,50,0.974937343358396,0.0013814062715844,0,1
38,18,0.9548872180451128,us_crime,Deterministic Weights,1,0.9548872180451128,0.0,0,1
39,19,0.962406015037594,us_crime,Deterministic Weights,1,0.962406015037594,0.0,0,1
40,0,0.944810346804124,us_crime,Evolved Weights,111,0.9301632459527196,9.932312386561215e-05,0,1
41,1,0.9691147155497688,us_crime,Evolved Weights,6,0.9661654135338344,0.0022204051242163,0,1
42,2,0.9548639302089276,us_crime,Evolved Weights,450,0.9424004455583403,8.798592225243962e-06,0,1
43,3,0.9523809523809524,us_crime,Evolved Weights,13,0.9523809523809524,0.0,0,1
44,4,0.9674185463659148,us_crime,Evolved Weights,3,0.9674185463659148,0.0,0,1
45,5,0.9448165221018408,us_crime,Evolved Weights,345,0.9273691475064474,7.539412573737516e-06,0,1
46,6,0.9648916963784469,us_crime,Evolved Weights,464,0.949907095324518,2.9501239223069047e-06,0,1
47,7,0.9674185463659148,us_crime,Evolved Weights,1,0.9674185463659148,0.0,0,1
48,8,0.957380123340136,us_crime,Evolved Weights,372,0.9474223192389576,7.165036674293688e-06,0,1
49,9,0.9649087966365372,us_crime,Evolved Weights,7,0.9634801288936626,0.0005957751521661,0,1
50,10,0.954512681034248,us_crime,Evolved Weights,6,0.9490392648287383,0.0009412419938735,0,1
51,11,0.9523723282330326,us_crime,Evolved Weights,666,0.9275026906605854,8.563735448514965e-06,0,1
52,12,0.9473514967244352,us_crime,Evolved Weights,477,0.9348896349889396,5.662731195263524e-06,0,1
53,13,0.9699145058720092,us_crime,Evolved Weights,7,0.9634801288936626,0.0001958170032511,0,1
54,14,0.9473327469813247,us_crime,Evolved Weights,8,0.925438596491228,0.0001779244306418,0,1
55,15,0.9548872180451128,us_crime,Evolved Weights,7,0.9548872180451128,0.0,0,1
56,16,0.9699181318455068,us_crime,Evolved Weights,4,0.9680451127819548,0.0006663484107093,0,1
57,17,0.9774297603381294,us_crime,Evolved Weights,6,0.9707602339181286,0.0004604687571948,0,1
58,18,0.9548872180451128,us_crime,Evolved Weights,1,0.9548872180451128,0.0,0,1
59,19,0.9649122807017544,us_crime,Evolved Weights,2,0.9649122807017544,0.0,0,1
0,0,0.9975065170529084,compas_violent,Equal Weights,4,0.9944029850746268,0.0005950361827227,0,1
1,1,0.9969135125862504,compas_violent,Equal Weights,246,0.9952119483881408,0.0010324379654795,0,1
2,2,0.9979860707878924,compas_violent,Equal Weights,3,0.9987562189054726,0.0007711072061451,0,1
3,3,0.99697759615282,compas_violent,Equal Weights,1,0.9975124378109452,0.0005361754278461,0,1
4,4,0.9969738874092856,compas_violent,Equal Weights,5,0.996268656716418,0.0008510858172047,0,1
5,5,0.9944903193567086,compas_violent,Equal Weights,3,0.9917081260364844,0.0006830400602689,0,1
6,6,0.9952383172753354,compas_violent,Equal Weights,201,0.9951424469691346,0.0010681010243818,0,1
7,7,0.9918119709402292,compas_violent,Equal Weights,21,0.9918858090499886,0.0010659251535163,0,1
8,8,0.9979898465557208,compas_violent,Equal Weights,30,0.995480928689884,0.0008070114543561,0,1
9,9,0.9987544977644436,compas_violent,Equal Weights,56,0.997734541577825,0.0006018557484091,0,1
10,10,0.9957106930417772,compas_violent,Equal Weights,19,0.9939774810159726,0.0010807136708515,0,1
11,11,0.9957135469545436,compas_violent,Equal Weights,8,0.9956467661691544,0.0008081775805656,0,1
12,12,0.9966847066733706,compas_violent,Equal Weights,1,0.9975124378109452,0.0008297953049999,0,1
13,13,0.9987538812295624,compas_violent,Equal Weights,6,0.9977197346600332,0.0005822738161046,0,1
14,14,0.995754610291472,compas_violent,Equal Weights,4,0.991915422885572,0.000724308723445,0,1
15,15,0.9944508721240732,compas_violent,Equal Weights,6,0.9946102819237148,0.0011323512567293,0,1
16,16,0.9945200430397652,compas_violent,Equal Weights,14,0.9937810945273634,0.0008208011774251,0,1
17,17,0.9957348622954292,compas_violent,Equal Weights,10,0.9937810945273632,0.0007826989313786,0,1
18,18,0.997508955925799,compas_violent,Equal Weights,23,0.9957819597663852,0.0008303711810835,0,1
19,19,0.9928520042939196,compas_violent,Equal Weights,17,0.9918788410886744,0.0014360106252071,0,1
20,0,0.9987483128417912,compas_violent,Deterministic Weights,8,0.9951803482587064,0.000693031056837,0,1
21,1,0.9956718851903305,compas_violent,Deterministic Weights,285,0.9951994413895436,0.0010286369962966,0,1
22,2,0.9979860707878924,compas_violent,Deterministic Weights,7,0.9987562189054726,0.0007711072061451,0,1
23,3,0.9957344819431534,compas_violent,Deterministic Weights,1,0.996268656716418,0.0005361754278461,0,1
24,4,0.9957318185634122,compas_violent,Deterministic Weights,1,0.996268656716418,0.0005388487827922,0,1
25,5,0.9975021176897764,compas_violent,Deterministic Weights,6,0.9931592039800996,0.0007120860789464,0,1
26,6,0.995748117958872,compas_violent,Deterministic Weights,159,0.9950718107575336,0.0010602102666508,0,1
27,7,0.9917619500456824,compas_violent,Deterministic Weights,10,0.991169154228856,0.0008572102988706,0,1
28,8,1.0,compas_violent,Deterministic Weights,1,1.0,0.0,0,1
29,9,0.9987562189054726,compas_violent,Deterministic Weights,2,0.9987562189054726,0.0,0,1
30,10,0.9957146207325456,compas_violent,Deterministic Weights,21,0.9933665008291872,0.0010675167078777,0,1
31,11,0.9955019714895708,compas_violent,Deterministic Weights,9,0.995992260917634,0.0008507678491094,0,1
32,12,0.9965300755817358,compas_violent,Deterministic Weights,2,0.9975124378109452,0.0009848120103295,0,1
33,13,0.9987542112543968,compas_violent,Deterministic Weights,3,0.997927031509121,0.0005380504882992,0,1
34,14,0.9932698666565016,compas_violent,Deterministic Weights,15,0.9927031509121064,0.0007231399875006,0,1
35,15,0.994451703690027,compas_violent,Deterministic Weights,2,0.9944029850746268,0.0009094915811333,0,1
36,16,0.9957608396729862,compas_violent,Deterministic Weights,17,0.9939274217149549,0.0008980345539351,0,1
37,17,0.995737072937002,compas_violent,Deterministic Weights,1,0.996268656716418,0.0005335747299007,0,1
38,18,0.9975112602503188,compas_violent,Deterministic Weights,6,0.996475953565506,0.0001577931239325,0,1
39,19,0.992854177828244,compas_violent,Deterministic Weights,3,0.99212271973466,0.0009775618715455,0,1
40,0,0.9975059662302088,compas_violent,Evolved Weights,3,0.9954394693200662,0.0009391175435951,0,1
41,1,0.9956718851903305,compas_violent,Evolved Weights,59,0.9956151446159036,0.0011549722749298,0,1
42,2,0.9967422896933648,compas_violent,Evolved Weights,3,0.9966832504145936,0.0010281429415268,0,1
43,3,0.9957283597586688,compas_violent,Evolved Weights,8,0.992070895522388,0.0009542646007499,0,1
44,4,0.9955456861175912,compas_violent,Evolved Weights,6,0.9946102819237148,0.0007950480042911,0,1
45,5,0.99376577064194,compas_violent,Evolved Weights,2,0.9794776119402986,0.0002678348669631,0,1
46,6,0.9949941175254056,compas_violent,Evolved Weights,83,0.9944554336749988,0.0010194414759878,0,1
47,7,0.9920098593714798,compas_violent,Evolved Weights,15,0.98681592039801,0.0008377818934524,0,1
48,8,0.996239430271125,compas_violent,Evolved Weights,3,0.9834162520729685,0.0006785356164911,0,1
49,9,0.9987426555904252,compas_violent,Evolved Weights,6,0.993988391376451,0.0005106654834986,0,1
50,10,0.993742039941799,compas_violent,Evolved Weights,8,0.9847636815920398,0.0011395120207346,0,1
51,11,0.9955019714895708,compas_violent,Evolved Weights,6,0.99606135986733,0.0008565779710058,0,1
52,12,0.9987562189054726,compas_violent,Evolved Weights,1,0.9987562189054726,0.0,0,1
53,13,0.9962656521153216,compas_violent,Evolved Weights,3,0.994195688225539,0.0004477611940298,0,1
54,14,0.9931003976493225,compas_violent,Evolved Weights,3,0.9925373134328358,0.0012603894474216,0,1
55,15,0.995005345436028,compas_violent,Evolved Weights,92,0.99463281418992,0.0020133696317992,0,1
56,16,0.9945087349432558,compas_violent,Evolved Weights,13,0.9911978568694988,0.0008339852812181,0,1
57,17,0.9925240358527068,compas_violent,Evolved Weights,5,0.982089552238806,0.0003915334569754,0,1
58,18,0.997494901393382,compas_violent,Evolved Weights,7,0.992004264392324,0.0006895161718062,0,1
59,19,0.9928528358872408,compas_violent,Evolved Weights,6,0.9915008291873963,0.0011686779651081,0,1
0,0,0.7289759894011049,nlsy,Equal Weights,3,0.7291242362525457,0.0165394988083839,0,1
1,1,0.720236144698255,nlsy,Equal Weights,5,0.729938900203666,0.0196810564008359,0,1
2,2,0.7190843530592282,nlsy,Equal Weights,5,0.7232179226069246,0.0172009634967883,0,1
3,3,0.717477595202576,nlsy,Equal Weights,2,0.7235234215885946,0.0149382432166086,0,1
4,4,0.7297948252003492,nlsy,Equal Weights,4,0.7337067209775967,0.0182488589999529,0,1
5,5,0.7303948129020985,nlsy,Equal Weights,3,0.731500339443313,0.0139895977762593,0,1
6,6,0.7010114925661676,nlsy,Equal Weights,6,0.7016293279022404,0.0198680066330562,0,1
7,7,0.7228878555074687,nlsy,Equal Weights,5,0.7287169042769858,0.017076841270956,0,1
8,8,0.71787942145882,nlsy,Equal Weights,5,0.7270875763747454,0.018081013804028,0,1
9,9,0.7194086838836525,nlsy,Equal Weights,5,0.7183299389002036,0.0170254910978253,0,1
10,10,0.7146010985891862,nlsy,Equal Weights,4,0.714613034623218,0.0136370485057566,0,1
11,11,0.7286771179194508,nlsy,Equal Weights,5,0.7295315682281059,0.0144462851790494,0,1
12,12,0.7217113384349234,nlsy,Equal Weights,4,0.7278513238289206,0.0171769026951139,0,1
13,13,0.7221469506779608,nlsy,Equal Weights,2,0.7311608961303462,0.0160103168508564,0,1
14,14,0.7192899931867615,nlsy,Equal Weights,4,0.7219959266802445,0.0147571541993165,0,1
15,15,0.7063005717266307,nlsy,Equal Weights,7,0.7071574047134129,0.0160440685183163,0,1
16,16,0.7029072698426588,nlsy,Equal Weights,5,0.7073319755600814,0.0157433467404913,0,1
17,17,0.7257780256751557,nlsy,Equal Weights,8,0.7279786150712831,0.0148748908932208,0,1
18,18,0.7013287961128509,nlsy,Equal Weights,4,0.7031568228105906,0.0132989668963625,0,1
19,19,0.731435371481283,nlsy,Equal Weights,3,0.7393075356415478,0.017329533360668,0,1
20,0,0.7298402693323855,nlsy,Deterministic Weights,4,0.7306517311608962,0.0128854107373761,0,1
21,1,0.7218771499872593,nlsy,Deterministic Weights,6,0.7257298031228784,0.0151224214510425,0,1
22,2,0.7135387002602276,nlsy,Deterministic Weights,9,0.7158859470468433,0.0150259877220162,0,1
23,3,0.729282117200336,nlsy,Deterministic Weights,3,0.730142566191446,0.0097113636861353,0,1
24,4,0.7271317462382,nlsy,Deterministic Weights,4,0.7342158859470469,0.0147876294757785,0,1
25,5,0.7319904860662413,nlsy,Deterministic Weights,5,0.7329938900203666,0.0110341190285066,0,1
26,6,0.6944977883428202,nlsy,Deterministic Weights,7,0.6965376782077393,0.0137145432778299,0,1
27,7,0.7228615066174741,nlsy,Deterministic Weights,6,0.7192803801765105,0.011986975186638,0,1
28,8,0.7242137605594287,nlsy,Deterministic Weights,3,0.7257298031228784,0.0131348561423238,0,1
29,9,0.7277457827385281,nlsy,Deterministic Weights,8,0.7267057026476578,0.0143812413770448,0,1
30,10,0.7178447581636759,nlsy,Deterministic Weights,5,0.7146639511201629,0.0103173448605511,0,1
31,11,0.7314561242704887,nlsy,Deterministic Weights,4,0.7288696537678209,0.0095220515931613,0,1
32,12,0.7240300460859755,nlsy,Deterministic Weights,5,0.7228105906313645,0.0139616659745977,0,1
33,13,0.729059308411478,nlsy,Deterministic Weights,4,0.7281059063136457,0.012590981937164,0,1
34,14,0.7185031136943283,nlsy,Deterministic Weights,3,0.7128309572301426,0.0092990207923412,0,1
35,15,0.7090133141747672,nlsy,Deterministic Weights,3,0.7131704005431092,0.0109480553759406,0,1
36,16,0.7066787039479082,nlsy,Deterministic Weights,6,0.7050237610319078,0.0115416412226327,0,1
37,17,0.7229718660463151,nlsy,Deterministic Weights,6,0.7211473183978275,0.0096677974096507,0,1
38,18,0.697718837989502,nlsy,Deterministic Weights,5,0.6979633401221996,0.010913542205291,0,1
39,19,0.7364701164555254,nlsy,Deterministic Weights,5,0.7370672097759674,0.0122031551423981,0,1
40,0,0.7246990331425821,nlsy,Evolved Weights,6,0.7294636795655126,0.015246159464875,0,1
41,1,0.7250241477703654,nlsy,Evolved Weights,3,0.718601493550577,0.0139659846740234,0,1
42,2,0.721662919721417,nlsy,Evolved Weights,28,0.7063936572592378,0.0157694848854472,0,1
43,3,0.7264569357026437,nlsy,Evolved Weights,11,0.7255137937418996,0.012159635909718,0,1
44,4,0.7320924332800626,nlsy,Evolved Weights,42,0.7289302686451362,0.0138144306138498,0,1
45,5,0.7285709803807544,nlsy,Evolved Weights,9,0.730029418420457,0.0128332422991332,0,1
46,6,0.6988950282066274,nlsy,Evolved Weights,19,0.6958409261442812,0.0139267821652558,0,1
47,7,0.7203227312987603,nlsy,Evolved Weights,19,0.7090792153499839,0.0124000217553505,0,1
48,8,0.7228984238319275,nlsy,Evolved Weights,4,0.7235234215885947,0.0151026558867699,0,1
49,9,0.7262245081327907,nlsy,Evolved Weights,10,0.6884928716904277,0.0101732803363773,0,1
50,10,0.7218665244105863,nlsy,Evolved Weights,34,0.7082185216245357,0.0092887460483174,0,1
51,11,0.7286144501039036,nlsy,Evolved Weights,6,0.7053632043448745,0.0095485792825135,0,1
52,12,0.7264934683556987,nlsy,Evolved Weights,8,0.6816446028513239,0.0094640420777885,0,1
53,13,0.7257855447672473,nlsy,Evolved Weights,8,0.7240325865580448,0.0123952455677606,0,1
54,14,0.7147822846516386,nlsy,Evolved Weights,5,0.7177189409368636,0.0118133176844212,0,1
55,15,0.7117691051558103,nlsy,Evolved Weights,7,0.7100669188245564,0.0128327355409745,0,1
56,16,0.702059205244841,nlsy,Evolved Weights,5,0.7026476578411406,0.0127903604922098,0,1
57,17,0.7227610562344272,nlsy,Evolved Weights,10,0.7191446028513239,0.0114448051948051,0,1
58,18,0.6991457281798931,nlsy,Evolved Weights,5,0.69979633401222,0.0115083594511219,0,1
59,19,0.7392653798773219,nlsy,Evolved Weights,24,0.6979378818737271,0.0104398423549075,0,1
0,0,0.9815984966220124,compas,Equal Weights,2,0.9825910931174088,0.0025615187850673,0,1
1,1,0.9890040945642588,compas,Equal Weights,5,0.988502024291498,0.0014617577844826,0,1
2,2,0.9797549653078412,compas,Equal Weights,2,0.9813765182186236,0.0034263671431813,0,1
3,3,0.9817614271515828,compas,Equal Weights,3,0.982995951417004,0.0046301067353698,0,1
4,4,0.9772982125062832,compas,Equal Weights,3,0.9800269905533064,0.0052500849739848,0,1
5,5,0.9742742667268556,compas,Equal Weights,7,0.9753614806246385,0.0053345421766474,0,1
6,6,0.9871675139265168,compas,Equal Weights,1,0.9894736842105264,0.0023307040104352,0,1
7,7,0.9826894277268547,compas,Equal Weights,2,0.9834008097165992,0.0023240766025146,0,1
8,8,0.9831994080041768,compas,Equal Weights,6,0.9813765182186236,0.0029590862710246,0,1
9,9,0.9853044366820486,compas,Equal Weights,6,0.983940620782726,0.0013013152105031,0,1
10,10,0.9784930820771436,compas,Equal Weights,3,0.9819163292847504,0.0044951834425518,0,1
11,11,0.9864885624396784,compas,Equal Weights,5,0.9834817813765182,0.0009854727316027,0,1
12,12,0.9843011792711542,compas,Equal Weights,4,0.984008097165992,0.0023836810962317,0,1
13,13,0.980256792873634,compas,Equal Weights,7,0.981607865818392,0.0040047184071226,0,1
14,14,0.9806472206676766,compas,Equal Weights,4,0.9805668016194332,0.0042220936957779,0,1
15,15,0.9851103027527316,compas,Equal Weights,5,0.9820242914979758,0.0019869925992374,0,1
16,16,0.970934590323602,compas,Equal Weights,1,0.977327935222672,0.0065416577881951,0,1
17,17,0.9913293400533868,compas,Equal Weights,2,0.9906882591093118,0.00152068727165,0,1
18,18,0.9880619999766416,compas,Equal Weights,8,0.9866396761133602,0.0032945808416595,0,1
19,19,0.987497353244544,compas,Equal Weights,10,0.9846963562753036,0.0030272913516413,0,1
20,0,0.9824062945781848,compas,Deterministic Weights,3,0.9827260458839406,0.002764643567682,0,1
21,1,0.9902133700985049,compas,Deterministic Weights,2,0.9902834008097166,0.0011552984273952,0,1
22,2,0.9775961117202544,compas,Deterministic Weights,2,0.980161943319838,0.0035672912710639,0,1
23,3,0.9812106589340768,compas,Deterministic Weights,1,0.9854251012145748,0.0042767758557232,0,1
24,4,0.9796647529881192,compas,Deterministic Weights,1,0.9838056680161944,0.0042090782384138,0,1
25,5,0.973530858465868,compas,Deterministic Weights,3,0.9757085020242916,0.0046321625268993,0,1
26,6,0.987769131277208,compas,Deterministic Weights,2,0.9870445344129556,0.0028376998141835,0,1
27,7,0.980852268851829,compas,Deterministic Weights,2,0.9817813765182186,0.0020320087382905,0,1
28,8,0.9834560034924876,compas,Deterministic Weights,5,0.982995951417004,0.0025673940949935,0,1
29,9,0.9897898729501278,compas,Deterministic Weights,2,0.9894736842105264,0.0010863592438434,0,1
30,10,0.9790111920177976,compas,Deterministic Weights,3,0.9827260458839406,0.0042495937232779,0,1
31,11,0.9871912282951504,compas,Deterministic Weights,2,0.9862348178137652,0.0011496784948797,0,1
32,12,0.9872804763988162,compas,Deterministic Weights,4,0.98582995951417,0.0030115228900654,0,1
33,13,0.9834845757701736,compas,Deterministic Weights,3,0.9827260458839406,0.0034862468706962,0,1
34,14,0.9809458942147942,compas,Deterministic Weights,6,0.9805668016194332,0.0041788682231895,0,1
35,15,0.9853714695919978,compas,Deterministic Weights,3,0.98110661268556,0.0013054614558373,0,1
36,16,0.9719985211653654,compas,Deterministic Weights,2,0.977327935222672,0.0069465160877903,0,1
37,17,0.9948597747873263,compas,Deterministic Weights,1,0.9959514170040484,0.0010960797867087,0,1
38,18,0.985952179412242,compas,Deterministic Weights,7,0.9864661654135338,0.0032584991059158,0,1
39,19,0.9856349260735184,compas,Deterministic Weights,8,0.9828947368421052,0.0026542912540851,0,1
40,0,0.9847874029836636,compas,Evolved Weights,6,0.9566801619433196,0.0010400704377915,0,1
41,1,0.9877859241995042,compas,Evolved Weights,3,0.985425101214575,0.0012380878991035,0,1
42,2,0.9819005300779888,compas,Evolved Weights,3,0.982995951417004,0.0035565428206322,0,1
43,3,0.9777553416112972,compas,Evolved Weights,4,0.9799595141700403,0.0055410379094589,0,1
44,4,0.9789251333004324,compas,Evolved Weights,5,0.9538461538461538,0.0012550003921876,0,1
45,5,0.976285741723628,compas,Evolved Weights,3,0.9757085020242916,0.0023075707286233,0,1
